65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1109760, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1109760, 129, 66, 36, 8, 16, 62769057245429760, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1632000, 129, 66, 36, 8, 16, 62769057245429760, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1632000, 129, 66, 36, 8, 16, 26740809982279680, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1632000, 129, 65600, 36, 8, 16, 26740809982279680, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1632000, 129, 65600, 36, 8, 16, 26740673080197120, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1893120, 129, 65600, 36, 8, 16, 26740673080197120, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1893120, 129, 65600, 36, 8, 16, 26740672545423360, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1075618560, 129, 65600, 36, 8, 16, 26740672545423360, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
1075618560, 129, 65600, 36, 8, 16, 8796642780119040, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
274879783680, 129, 65600, 36, 8, 16, 8796642780119040, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
274879783680, 129, 65600, 36, 8, 16, 6544877326172160, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277027234560, 129, 65600, 36, 8, 16, 6544877326172160, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277027234560, 129, 65600, 36, 8, 16, 2041346418278400, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277027234560, 129, 65600, 36, 8, 2048, 2041346418278400, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277027234560, 129, 65600, 36, 8, 2048, 1760970953195520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277027234560, 8388609, 65600, 36, 8, 2048, 1760970953195520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277027234560, 8388609, 65600, 36, 8, 2048, 1760902502154240, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277295145728, 8388609, 65600, 36, 8, 2048, 1760902233718784, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
277295145728, 8388609, 65600, 36, 8, 2048, 1760902233718784, 9295429630892703744, 144255925564211200, 2594073385365405696, 576460752303423488, 1152921504606846976
277328699648, 8388609, 65600, 36, 8, 2048, 1760902233718784, 9295429630892703744, 144255925564211200, 2594073385365405696, 576460752303423488, 1152921504606846976
277328699648, 8388609, 65600, 36, 8, 2048, 1760902233718784, 9295429630892703744, 2392537302040576, 2594073385365405696, 576460752303423488, 1152921504606846976
277328699648, 8388609, 65600, 36, 4096, 2048, 1760902233718784, 9295429630892703744, 2392537302040576, 2594073385365405696, 576460752303423488, 1152921504606846976
