65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
268496640, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
268496640, 129, 66, 36, 8, 16, 71215368131051520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
268496640, 129, 65600, 36, 8, 16, 71215368131051520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
268496640, 129, 65600, 36, 8, 16, 53201244499476480, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
268496640, 129, 65600, 4100, 8, 16, 53201244499476480, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
268496640, 129, 65600, 4100, 8, 16, 52079742639144960, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
68719537920, 129, 65600, 4100, 8, 16, 52079742639144960, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976
68719537920, 129, 65600, 4100, 8, 16, 52079742639144960, 9295429630892703744, 4755801206503243776, 2594073385365405696, 1125899906842624, 1152921504606846976
68719537920, 129, 2162688, 4100, 8, 16, 52079742639144960, 9295429630892703744, 4755801206503243776, 2594073385365405696, 1125899906842624, 1152921504606846976
68719537920, 129, 2162688, 4100, 8, 16, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1125899906842624, 1152921504606846976
68719537920, 129, 2162688, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1125899906842624, 1152921504606846976
61184, 129, 2162688, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 68719476736, 1152921504606846976
61184, 129, 134283264, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 68719476736, 1152921504606846976
61184, 129, 134283264, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1125899906842624, 1152921504606846976
67169024, 129, 134283264, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1125899906842624, 1152921504606846976
67136256, 129, 134283264, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 32768, 1152921504606846976
67136256, 129, 134283264, 4100, 1024, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 32768, 1152921504606846976
67136256, 129, 134283264, 4100, 1024, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 4194304, 1152921504606846976
67136256, 129, 134283264, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 4194304, 1152921504606846976
67136256, 129, 134283264, 4100, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1073741824, 1152921504606846976
67136256, 129, 134283264, 2097156, 8, 32, 52079742639144960, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1073741824, 1152921504606846976
67136256, 129, 134283264, 2097156, 8, 32, 51798271957401600, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1073741824, 1152921504606846976
67136256, 129, 134283264, 34359738372, 8, 32, 51798271957401600, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1073741824, 1152921504606846976
67136256, 129, 134283264, 34359738372, 8, 32, 42791210141614080, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1073741824, 1152921504606846976
67136256, 129, 134283264, 34359738372, 8, 64, 42791210141614080, 9295429630892703744, 4755801206503243776, 2306405959167115264, 1073741824, 1152921504606846976
67136256, 129, 134283264, 34359738372, 0, 64, 42791210141614080, 9295429630892703744, 4755801206503243776, 2306405959167115264, 8, 1152921504606846976
67658496, 129, 134283264, 34359738372, 0, 64, 42791210141614080, 9295429630892703744, 4755801206503243776, 2306405959167115264, 8, 1152921504606846976
67658496, 129, 134283264, 34359738372, 0, 64, 42791210141614080, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
67658496, 129, 8590000128, 34359738372, 0, 64, 42791210141614080, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
67658496, 129, 8590000128, 34359738372, 0, 64, 6762962878464000, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
67658496, 129, 8589934594, 34359738372, 0, 64, 6762962878464000, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
67658496, 129, 8589934594, 4, 0, 64, 6758599191691264, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
67658496, 8388609, 8589934594, 4, 0, 64, 6758599191691264, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
67658496, 8388609, 8589934594, 4, 0, 64, 2272591750365184, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
17180418816, 8388609, 8589934594, 4, 0, 64, 2272591750365184, 9295429630892703744, 144150372447944704, 2306405959167115264, 8, 1152921504606846976
17180418816, 8388609, 8589934594, 4, 0, 64, 2272591750365184, 9295429630892703744, 144150372447944704, 2594073385365405696, 8, 1152921504606846976
17180418816, 8388609, 281474976710658, 4, 0, 64, 2272591750365184, 9295429630892703744, 144150372447944704, 2594073385365405696, 8, 1152921504606846976
